,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,decade,letter_keys,modes,key_mode,scaled_speech,scaled_duration,scaled_loudness,scaled_tempo,scaled_pop,A Minor,Ab Major,Ab Minor,B Major,B Minor,Bb Major,Bb Minor,C Major,C Minor,D Major,D Minor,Db Major,Db Minor,E Major,E Minor,Eb Major,Eb Minor,F Major,F Minor,F# Major,F# Minor,G Major,G Minor,1930s,1940s,1950s,1960s,1970s,1980s,1990s,2000s,2010s,2020s,artist,label
7012,0.0178,0.779,167851,0.58,1,33NoCir8q4WA4HNmyrD3fu,0.0,1,0.15,-7.5939999999999985,0,Moonwalkin (feat. Lil Durk),65,2019-12-06,0.2439949970121604,160.243,0.299,2019,2010s,Db,Minor,Db Minor,1.0,0.030146569571087096,0.8207031555868766,0.6564887685330472,0.65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7013,0.145,0.865,135516,0.649,1,7KK4d7xfH6WjUuK1kPL8E2,0.0,2,0.10400000000000001,-8.05,0,Gods Eyes,64,2019-12-06,0.2439949970121604,113.245,0.22,2019,2010s,D,Minor,D Minor,1.0,0.02415682299469916,0.8135619763526741,0.4639458234838647,0.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7014,0.0244,0.8170000000000001,179059,0.743,1,4F60iJFwx0G7x3SNjYWiZP,1.04e-06,9,0.102,-4.793,1,Nascar,61,2018-11-02,0.166,172.96200000000005,0.374,2018,2010s,A,Major,A Major,0.6803418186141201,0.0322227433650613,0.8645681622425809,0.7085963841354251,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7015,0.095,0.757,185806,0.6729999999999999,1,5j1yOqWONR9T6l43AzJ6Es,0.0,1,0.33799999999999997,-8.513,1,Tip Toe (feat. A Boogie Wit da Hoodie),63,2019-11-25,0.141,92.958,0.574,2019,2010s,Db,Major,Db Major,0.5778807013529573,0.033472559977119114,0.8063111737530343,0.38083337771568804,0.63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7016,0.0767,0.971,169887,0.614,1,3kgQ1kJC1WkuYVJuNJHPGA,0.0,10,0.23600000000000002,-5.843999999999999,0,Feed Tha Streets 2 (Intro),59,2018-11-02,0.113,112.994,0.27,2018,2010s,Bb,Minor,Bb Minor,0.46312425002045526,0.0305237189148176,0.8481089969462062,0.4629175184664736,0.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7017,0.0121,0.83,212052,0.376,1,7jI9cnrZof9mRNpIsA7QQN,8.07e-06,4,0.218,-8.073,0,Out Tha Mud,61,2019-06-07,0.19,129.981,0.165,2019,2010s,E,Minor,E Minor,0.7787044911848362,0.038334378088882765,0.8132017852948086,0.5325104161972379,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7018,0.0815,0.852,160059,0.5539999999999999,1,0uIFsRx5caF13RunwkgLYt,0.0,11,0.11800000000000001,-8.254,1,Prayers To The Trap God,62,2019-12-06,0.2439949970121604,155.961,0.33,2019,2010s,B,Major,B Major,1.0,0.028703176797831652,0.8103672382742151,0.6389461307463201,0.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7019,0.158,0.894,168160,0.625,1,2wz3OO7ndJQj15z3drwKkf,0.0,8,0.171,-6.702999999999999,1,Cream,60,2018-11-02,0.2439949970121604,150.026,0.428,2018,2010s,Ab,Major,Ab Major,1.0,0.030203808837890988,0.8346566439589695,0.614631428442671,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7020,0.0672,0.961,214830,0.708,1,7uDmtMSHiwHt4SXqxbYqIr,0.0,5,0.11699999999999999,-5.524,0,Every Season,59,2018-10-26,0.2439949970121604,130.0,0.5820000000000001,2018,2010s,F,Minor,F Minor,1.0,0.03884897576908087,0.8531203507947694,0.5325882560192715,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7021,0.036000000000000004,0.9259999999999999,224002,0.45399999999999996,1,4SWWe2OYC4mqf40Gc2RSdl,0.00042199999999999996,6,0.0896,-9.932,1,Down Below,78,2018-11-02,0.0732,119.969,0.34,2018,2010s,F#,Major,F# Major,0.30000615134068426,0.040548000219324566,0.784088951530812,0.49149292681827683,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7022,0.10400000000000001,0.8959999999999999,196653,0.586,1,0nbXyq5TXYPCO7pr3N8S4I,0.0,10,0.79,-6.687,0,The Box,95,2019-12-06,0.0559,116.971,0.642,2019,2010s,Bb,Minor,Bb Minor,0.2291030581959597,0.03548186200631596,0.8349072116513978,0.4792106222679247,0.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7023,0.26899999999999996,0.831,220487,0.499,1,07KXEDMj78x68D884wgVEm,0.0,11,0.3,-8.442,0,High Fashion (feat. Mustard),87,2019-12-06,0.114,97.956,0.511,2019,2010s,B,Minor,B Minor,0.4672226947109018,0.03989688040438708,0.8074230678881842,0.4013093477432597,0.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7024,0.077,0.8859999999999999,158692,0.479,1,7A20WnLkjtZU2d7hIB6Ziu,0.0,4,0.135,-8.054,0,Start Wit Me (feat. Gunna),76,2019-12-06,0.2439949970121604,130.029,0.408,2019,2010s,E,Minor,E Minor,1.0,0.028449953245336758,0.813499334429567,0.5327070641686912,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7025,0.218,0.688,157657,0.6559999999999999,1,3wLtYwtqvKK2ewelSVPeDK,0.0,4,0.115,-5.541,0,Die Young,74,2018-11-02,0.2439949970121604,160.414,0.365,2018,2010s,E,Minor,E Minor,1.0,0.028258229487595564,0.8528541226215646,0.6571893269313493,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7026,0.0632,0.9359999999999999,214376,0.7040000000000001,1,1ttPzkTSpQUFcEGx8bjerL,0.0,5,0.10400000000000001,-5.47,0,Every Season,72,2018-11-02,0.2439949970121604,130.02200000000002,0.5660000000000001,2018,2010s,F,Minor,F Minor,1.0,0.03876487665215864,0.8539660167567145,0.532678386339521,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7027,0.0404,0.7829999999999999,172320,0.524,1,6In6SkveIw26thdYRhHTVX,0.0,1,0.087,-6.827999999999999,1,Bacc Seat (feat. Ty Dolla $ign),76,2019-12-06,0.115,144.989,0.153,2019,2010s,Db,Major,Db Major,0.47132113940134823,0.030974408675768637,0.8326990838618745,0.5939956819382936,0.76,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7028,0.095,0.757,185806,0.6729999999999999,1,6ztvsy3C6hPjVg9j4x1XKJ,0.0,1,0.33799999999999997,-8.513,1,Tip Toe (feat. A Boogie Wit da Hoodie),74,2019-12-06,0.141,92.958,0.574,2019,2010s,Db,Major,Db Major,0.5778807013529573,0.033472559977119114,0.8063111737530343,0.38083337771568804,0.74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7029,0.015,0.778,198849,0.573,1,4bl1HBZliBuYpFZjWgefE4,0.0,10,0.46399999999999997,-7.338999999999999,0,Peta (feat. Meek Mill),74,2019-12-06,0.2439949970121604,140.114,0.26899999999999996,2019,2010s,Bb,Minor,Bb Minor,1.0,0.03588864980534944,0.8246965781849503,0.5740236223375709,0.74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7030,0.452,0.828,167558,0.5429999999999999,1,3aBL75wBGHJnskegE9jyhb,0.0,2,0.15,-7.678,0,Boom Boom Room,71,2019-12-06,0.0865,125.98899999999999,0.231,2019,2010s,D,Minor,D Minor,0.3545154657236228,0.0300922941498135,0.8193876752016288,0.5161558599047077,0.71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7031,0.337,0.6629999999999999,195668,0.706,1,78X9D3v7OarDPNdTPUV4CQ,0.0,5,0.113,-6.97,0,War Baby,69,2019-12-06,0.2439949970121604,74.836,0.244,2019,2010s,F,Minor,F Minor,1.0,0.03529940026585694,0.8304752955915747,0.30659057482660157,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7032,0.077,0.8859999999999999,158692,0.479,1,5ravc2aiNoYmu9m37diYXW,0.0,4,0.135,-8.054,0,Start Wit Me (feat. Gunna),67,2019-10-25,0.2439949970121604,130.029,0.408,2019,2010s,E,Minor,E Minor,1.0,0.028449953245336758,0.813499334429567,0.5327070641686912,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7033,0.0477,0.753,175170,0.597,1,6x0QNM6f0C2JEjK0hFF8Ca,0.0,8,0.19699999999999998,-8.469,1,Big Stepper,67,2019-12-06,0.2439949970121604,76.997,0.616,2019,2010s,Ab,Major,Ab Major,1.0,0.03150234366085308,0.8070002349072116,0.31544383037473733,0.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Roddy Ricch,Atlantic
7034,0.5479999999999999,0.7440000000000001,139567,0.5489999999999999,1,0UvBmQOhu4DVXJtdzGc5eV,0.0,9,0.13699999999999998,-6.041,0,Chi Chi (feat. Chris Brown),68,2019-02-04,0.0387,110.00399999999999,0.27699999999999997,2019,2010s,A,Minor,A Minor,0.15860980952027978,0.02490723163490165,0.8450238822331847,0.4506679885780303,0.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7035,0.0567,0.546,204941,0.608,1,2jLDRXGpa9yJ9fuhySSV8P,0.0,1,0.0664,-6.261,1,2020 Riots: How Many Times,59,2020-06-05,0.209,98.036,0.37,2020,2020s,Db,Major,Db Major,0.8565749403033198,0.037017133991010656,0.8415785764622974,0.4016370943623485,0.59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Trey Songz,Atlantic
7036,0.0909,0.753,243280,0.8809999999999999,0,4xONUhRpKk1UIBsCSdviQo,0.0,7,0.17300000000000001,-5.063,1,Gotta Make It (feat. Twista),45,2005-07-26,0.0688,140.007,0.8079999999999999,2005,2000s,G,Major,G Major,0.28197299470271964,0.04411906360264316,0.8603398324328557,0.5735852612345397,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7037,0.161,0.675,247053,0.635,0,5Q4lFAfvLhGB7DNcg2DwgA,0.0,5,0.48,-5.356,0,Gotta Go,44,2005-07-26,0.0632,82.21,0.562,2005,2000s,F,Minor,F Minor,0.25902170443621925,0.04481797542675671,0.8557513115652651,0.33680061944111006,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7038,0.209,0.629,261707,0.624,0,6UBqk9rh6e2Rj7LLzDjn6R,0.0,2,0.215,-7.9570000000000025,1,Last Time,44,2007-10-01,0.0915,119.964,0.66,2007,2000s,D,Major,D Major,0.3750076891758553,0.04753248745181898,0.8150184010649127,0.4914724426545838,0.44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7039,0.0459,0.627,256947,0.757,0,7KlVf9pYju07tgz4J2uBic,0.0,11,0.11699999999999999,-5.443,0,One Love,43,2009-08-31,0.0967,119.948,0.43,2009,2000s,B,Minor,B Minor,0.3963196015661771,0.04665074340655514,0.854388849737687,0.491406893330766,0.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7040,0.0291,0.631,214667,0.564,0,2mtbxfirYoXQL9Xfwdsko1,0.0,11,0.10300000000000001,-6.702999999999999,1,Missin' You,47,2007-10-01,0.22399999999999998,100.09200000000001,0.7929999999999999,2007,2000s,B,Major,B Major,0.9180516106600174,0.03881878159274095,0.8346566439589695,0.41006018247293025,0.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7041,0.32799999999999996,0.67,231907,0.47600000000000003,0,5LIleJbUUgtvYnBW9wfY1W,0.0,9,0.10400000000000001,-6.252999999999999,0,Na Na,66,2015-06-23,0.0406,96.975,0.235,2015,2010s,A,Minor,A Minor,0.16639685443212815,0.04201232515163775,0.8417038603085115,0.3972903548266835,0.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7042,0.0227,0.619,194576,0.7190000000000001,1,4gSDxQlfUK936JoKJ1UHvK,0.0,0,0.0839,-4.1110000000000015,1,Back Home (feat. Summer Walker),46,2020-06-05,0.157,86.036,0.35100000000000003,2020,2020s,C,Major,C Major,0.6434558164001015,0.03509711780841406,0.875248610132331,0.3524751014990311,0.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Trey Songz,Atlantic
7043,0.000254,0.653,244947,0.753,0,64FeKI1x7iZdZRuyqdlPg6,0.0,1,0.11199999999999999,-5.3629999999999995,1,Holla If Ya Need Me,42,2009-08-31,0.0619,129.863,0.36,2009,2000s,Db,Major,Db Major,0.25369372633863874,0.04442785925883115,0.8556416881998278,0.532026989934082,0.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7044,0.182,0.591,212347,0.6579999999999999,0,51q0vXgCI2CW9x4K8SdfXS,0.0,0,0.615,-5.881,0,Unusual (feat. Drake),45,2010-09-13,0.195,81.93299999999998,0.623,2010,2010s,C,Minor,C Minor,0.7991967146370688,0.03838902399084765,0.8475295591574662,0.3356657967725151,0.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7045,0.159,0.67,275413,0.435,1,6RUW0LBZ49ydQ0h8hppYSk,1.07e-05,10,0.135,-10.314,1,Mr. Steal Your Girl,50,2014-07-01,0.0513,110.08,0.0879,2014,2010s,Bb,Major,Bb Major,0.21025021261990579,0.05007139162921107,0.7781066478740898,0.4509793478661647,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7046,0.0959,0.5820000000000001,196900,0.564,1,2ssYQKMqVUkoQgi02PmDPB,0.0,0,0.26,-4.066,0,About You,55,2015-06-23,0.0837,204.002,0.718,2015,2010s,C,Minor,C Minor,0.3430398205903726,0.03552761637168994,0.8759533317672853,0.8357620723418726,0.55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7047,0.102,0.685,316467,0.6679999999999999,0,6C8z50fudalJmyPZkIdqIY,2.62e-06,2,0.0959,-6.845,0,Wonder Woman,40,2007-10-01,0.0548,121.32799999999999,0.46399999999999997,2007,2000s,D,Minor,D Minor,0.22459476903646855,0.05767624877926612,0.8324328556886696,0.49706052251004745,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7048,0.0683,0.607,235159,0.8540000000000001,0,1J36RjF8Mx8Yp2QWvFSPmv,0.0,8,0.2,-4.867,0,Heart Attack,47,2012-03-26,0.166,149.872,0.507,2012,2010s,Ab,Minor,Ab Minor,0.6803418186141201,0.04261472675567095,0.8634092866651008,0.6140005162009252,0.47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7049,0.16699999999999998,0.55,178547,0.588,0,41tKHNKzcp94XzctAa2YAU,0.0,7,0.336,-6.106,1,Does He Do It,39,2009-08-31,0.0451,82.476,0.335,2009,2000s,G,Major,G Major,0.18483985553913745,0.03212790030809174,0.8440059509826952,0.3378903769495803,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7050,0.315,0.6729999999999999,267840,0.4920000000000001,1,2yZKtBfdFdvcfjtAbSIsRb,0.0,1,0.131,-8.777000000000001,0,All We Do,52,2015-06-23,0.0543,116.913,0.336,2015,2010s,Db,Minor,Db Minor,0.2225455466912453,0.04866856649165159,0.8021768068279697,0.4789730059690853,0.52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7051,0.0236,0.637,194576,0.718,0,67v1dqm8IjNuznpUKhu5Ej,1.13e-06,0,0.083,-4.1339999999999995,1,Back Home (feat. Summer Walker),63,2020-01-16,0.133,85.963,0.336,2020,2020s,C,Major,C Major,0.5450931438293853,0.03509711780841406,0.8748884190744656,0.3521760327091126,0.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Trey Songz,Atlantic
7052,0.004529999999999999,0.7240000000000001,207547,0.87,0,2fQ6sBFWaLv2Gxos4igHLy,0.0,1,0.833,-3.614,0,Say Aah (feat. Fabolous),64,2009-08-31,0.113,93.01,0.81,2009,2000s,Db,Minor,Db Minor,0.46312425002045526,0.03749987033175805,0.8830318690783808,0.3810464130180958,0.64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7053,0.0379,0.6629999999999999,186307,0.693,0,6jvvpPJQJy5rMOEkLlADl6,0.0,7,0.162,-5.776,0,Neighbors Know My Name,61,2009-08-31,0.0635,120.02600000000001,0.391,2009,2000s,G,Minor,G Minor,0.26025123784335313,0.03356536539028659,0.8491739096390261,0.4917264462843776,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7054,0.245,0.602,214480,0.785,0,5cU50IAoAFF7qFWOtdbEjr,0.0,7,0.19,-6.129,1,I Need a Girl,61,2009-08-31,0.0578,84.038,0.565,2009,2000s,G,Major,G Major,0.23689010310780806,0.038784141648105584,0.8436457599248298,0.34428962968728877,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7055,0.0205,0.845,242013,0.601,1,2IpGdrWvIZipmaxo1YRxw5,0.0,1,0.385,-5.2829999999999995,1,Bottoms Up (feat. Nicki Minaj),73,2010-09-13,0.161,74.008,0.32899999999999996,2010,2010s,Db,Major,Db Major,0.6598495951618876,0.043884364084712635,0.8568945266619685,0.30319839731903264,0.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7056,0.679,0.733,197854,0.408,0,4NYwy0R3NdvORX2B6OZXBT,3.9200000000000004e-05,7,0.11,-7.834,0,Slow Motion,72,2015-06-23,0.0388,94.947,0.29100000000000004,2015,2010s,G,Minor,G Minor,0.15901965398932447,0.035704335661433995,0.8169446402004541,0.3889819780327829,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7057,0.358,0.6990000000000001,206413,0.6990000000000001,0,5k3VjTwIsOjQ2woGz3Yx71,0.0,8,0.0912,-5.564,0,Can't Help but Wait,62,2007-10-01,0.0737,94.977,0.611,2007,2000s,Ab,Minor,Ab Minor,0.3020553736859075,0.03728980777979813,0.852493931563699,0.38910488301494117,0.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7058,0.0678,0.69,247933,0.76,0,1Ug1mV9h5qVSs4rvvnQWux,0.0,0,0.184,-4.7780000000000005,1,I Invented Sex (feat. Drake),59,2009-08-31,0.0587,89.958,0.46799999999999997,2009,2000s,C,Major,C Major,0.24057870332920994,0.04498098693092313,0.8648030694542324,0.3685428794998587,0.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7059,0.32799999999999996,0.67,231907,0.47600000000000003,0,5maiP9UMnTSgoxPX8X3bdz,0.0,9,0.10400000000000001,-6.252999999999999,0,Na Na,64,2014-07-01,0.0406,96.975,0.235,2014,2010s,A,Minor,A Minor,0.16639685443212815,0.04201232515163775,0.8417038603085115,0.3972903548266835,0.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7060,0.0599,0.654,243800,0.599,0,5rX60GiR64Epgri9Ubjzg9,0.0,11,0.161,-6.699,1,Love Faces,58,2010-09-13,0.0563,119.77799999999999,0.33299999999999996,2010,2010s,B,Major,B Major,0.23074243607213832,0.04421538858237786,0.8347192858820767,0.49071043176520235,0.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7061,0.0643,0.451,220373,0.588,0,0H6fDB7YaMZe1rXCmATx9l,0.0,11,0.171,-7.973,0,Can't Be Friends,57,2010-09-13,0.2,171.84900000000005,0.332,2010,2010s,B,Minor,B Minor,0.8196889380893013,0.03987576300498371,0.8147678333724846,0.7040366092973525,0.57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7062,0.0593,0.608,233147,0.863,1,25CA8QVJQrh5R05UUCaODM,0.0,11,0.228,-4.87,1,Heart Attack,55,2012-08-17,0.131,150.029,0.47600000000000003,2012,2010s,B,Major,B Major,0.5368962544484923,0.04224202318023589,0.8633623052227705,0.6146437189408869,0.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7063,0.0279,0.5870000000000001,252453,0.648,0,43hHjvaO9brl5t7ywedeyx,0.0,0,0.9620000000000001,-6.954,1,Dive In,55,2012-08-17,0.08900000000000001,119.88799999999999,0.37,2012,2010s,C,Major,C Major,0.36476157744973914,0.0458182732932325,0.8307258632840029,0.4911610833664494,0.55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7064,0.233,0.478,274027,0.483,0,3zaEnyKuvkDhoEU8aM4r4m,0.0,0,0.16,-8.985,1,Jupiter Love,48,2009-08-31,0.0842,105.7,0.35100000000000003,2009,2000s,C,Major,C Major,0.34508904293559584,0.04981464851014895,0.7989194268264036,0.43303522047105386,0.48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
7065,0.0381,0.708,229013,0.612,0,1HOUzEsetdIPSpAgRPhZQt,0.0,5,0.27699999999999997,-6.379,0,Nobody Else but You,64,2017-03-24,0.122,139.91299999999998,0.263,2017,2010s,F,Minor,F Minor,0.5000102522344738,0.04147623959134498,0.8397306397306398,0.5732001589571102,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7066,0.00135,0.7340000000000001,197627,0.746,1,6lgzJuBX3iqevLdtgNlyAU,0.0,11,0.17800000000000002,-5.088,1,2 Reasons (feat. T.I.),52,2012-08-17,0.0762,94.03299999999999,0.539,2012,2010s,B,Major,B Major,0.3123014854120238,0.03566228610297289,0.8599483204134367,0.3852374729096935,0.52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7067,0.0405,0.813,221972,0.58,1,4bkhs6spQvVnVJAlXuKR6a,8.45e-06,11,0.349,-6.724,1,"Touchin, Lovin (feat. Nicki Minaj)",60,2015-06-23,0.0746,100.045,0.44299999999999995,2015,2010s,B,Major,B Major,0.3057439739073094,0.040171962317667925,0.8343277738626576,0.40986763133421555,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Trey Songz,Atlantic
7068,0.0121,0.682,86587,0.625,0,34UfbFy1jckcIwmbymvqwx,0.0,9,0.48700000000000004,-4.239,1,Panty Droppa - Intro,46,2009-08-31,0.0792,120.09200000000001,0.524,2009,2000s,A,Major,A Major,0.32459681948336333,0.015093198122700241,0.8732440685929059,0.4919968372451259,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Trey Songz,Atlantic
